Human_classifier_polarity,label,Metacritic_polarity,review
0,regular,0," Awesome movie, blew my mind away."
0,regular,0,"I half-expected to hate this gritty and mostly serious ""Robin Hood - The Beginning"", but the 156 minutes of director's cut were very entertaining. A great cast was hampered by a somewhat formulaic script (and some silly musical interludes) but this latest Scott-Crowe joint was the best thing they did together since ""Gladiator"". Kate Winslet commands the screen in all her scenes (as usual), Mark Strong is a strong and terrifying arch-villain (as usual), Matthew MacFadyen and Oscar Isaac are deliciously funny and demented as Sheriff and Prince John and even Russell Crowe isn't annoying and gives an earnest performance. There isn't much swashbucklery and standing on boulders in tights going ""a-ha-ha-ha-ha"" Errol Flynn-style, but who knows, maybe they are saving that for ""Robin Hood, part deux - The Outlaw Years""."
0,regular,0," this movie was very spectacular due its special effects, the intelligent argument of alone scientist creating such a wonderful mechs and for great playing of Robert Downey The final fight was just amazing and its worth the jod done."
0,regular,0,"Ignore all the know-nothing critics. This is a terrific movie. It's not the wise-cracking, tongue-in-cheek approach you'll find in Marvel movies, and nor should it be; this is darker, more intelligent, and more interesting. It's not perfect by any means - Lex Luthor is badly miscast, to give one example - but Wonder Woman is a revelation, and The Batman is quite simply the meanest and best incarnation of the character ever put on the screen (and I say that as a huge fan of the Chris Nolan trilogy). Yes, it could have benefited from a little less of the relentless darkness, occasionally, but hey, give them a break! The Ultimate Edition is a fantastic movie: even better than the theatrical version."
1,regular,1,For me it was so like episodes 5 and 6. And new moments were just bad and had no SW-atmosphere in them. Yet the plot is stupid and doesn't make any real sense (you'd like to forget the ending).
1,regular,1,"Big coen brothers fan and truly this is not up to the par with their other films. The character's journey is not very interesting, the arc, the tempo, it's feels like a bad version of groundhog day, but you are living in the depressed mind of an individual. There is literally no story here"
1,regular,1,Really Really Really disappointed with this film... its left so much crucial information out so much so that anyone who hasn't read the book would not have a clue what was going on... where was Voldermort where were Bill and Fleur and Scrimgeour??? what the hell was that scene about where the burrow gets trashed how will they have the wedding in the next film??? why do things completely different and add new stuff... I just don't get it... this was ruined!!! not very impressed at all. The battle at the end was the best bit with Dumbledors Army and the Deatheaters etc If it aint broke dont fix it!!!
1,regular,1," The worst comedy of 2006. Unfortunately, Will Ferrell is NOT consistently funny and truly misses the mark with this film. His POOR attempt at a southern accent is eclipsed only by the likes of Keanu Reeves' british accent in Bram Stoker's Dracula and Harrison Ford's russian growl in K-19: The Widowmaker. Ferrell's film son, Texas Ranger even has a more convincing southern dialect and he's like 8 years old. Unless you absolutely adore Ferrell and everything he does, do NOT rent this DVD."
1,regular,1,"What a horribly boring film. I could feel myself age minute by excruciating minute. I tried to bear with it, with its cameos by A/B-list celebs but Phoenix's character was uninteresting along with the grit of the early '70s in Calif. It smacks of a straight-to-tv movie they used to feed the public back then. Waste.of.time."
1,regular,1,"Transformers 3 is an action pack sequel, the story plot is just awful and the script is awful, the actoring is awful. The only thing I enjoyed about this film was the special effects, micheal bay spent to much time planning and sorting out the effects that he didn't put much into the storyline and script. The running time is just to long for a robot-punch um up, it's an improvement from its predecessor, but not a huge improvement. In my opinion this film is the worst film ever made and to watch is just a waste of your time."
1,regular,1,"I can tell they won't have the same spark that the kids from the others classic kids movies had. You can also tell that the kids acting are be bad ,the truth is this movie is crappy."
1,regular,1,"The moment when fanfiction is better. All movie is a stupid parody of ""Star Wars. Episode VI: Return of the Jedi""."
0,mixed,0,"the inner voice of an enraging beauty and the seductive beast..The MonsterEven though there are plenty of biographies that are acclaimed and created with passion and enthusiasm, very few of them depicts the accurate mirror on screen and not spend the time on justifying the events or the characters revolving around it and this is where it stands alone, which is in its smarter approach and newer perspective. The adaptation is witty, to-the-point and effective as it is free from the boundaries that usually restraints the track. Petty Jenkins; the writer-director, executes her anticipated vision which is brighter and sometimes funnier too contradict to its premise. Charlize Theron is the heart of the feature that keeps it pumping faster and harder than ever and is supported decently by Christina Ricci. It is short on technical aspects like sound department and camera work; it could have been shot more wisely and subtly, but is edited perfectly. The only crisis in it is the chemistry among the lead characters; despite of stellar performances, comes off a bit shallow. The Monster is the inner voice of an enraging beauty and the seductive beasts that neither befalls on a definite lap nor keeps the raised questions hanging in the air."
1,mixed,0,Fun movie if you can suspend your disbelief enough to sit through it. Plot breaks no new ground which means you basically know what youre getting as soon as you walk in to it. Ice Cube and Charlie Day were great at playing extensions of themselves and theres alot of laughs to be had whenever either of them are on screen.
0,mixed,0,"It is 1953 and 13 year old Elizabeth Wakefield is consumed by a desire to meet the new Queen, Elizabeth II. However she is stuck in a provincial North Island town of New Zealand, trying to deal with typical ""coming-of-age"" challenges such as parents who don't understand, a cruel brother, unfaithful friends, a handsome teacher and dozens of unanswered letters she has sent to the Queen. Then it happens - the Queen is going to visit the town during her New Zealand tour. This family film, that probably will appeal more to pre and early teen girls, is a bit rough around the edges, but not bad for a first time director who has done a good job at designing a mid-20th century small town New Zealand atmosphere."
0,mixed,0,"Death proof is a very well-paced film with some quite amazing action sequences, and has a very satisfying ending of female empowerment. Planet terror on the other hand is just plain bloody, disguisting, and gory fun."
1,mixed,0,"It doesn't quite rank up there with Kids or Dazed and Confused, but it shares a similar tone between those two.  Although sometimes it sucks because the characters are so dumb and the plot somewhat unbelievable, but just enough to keep the story going from place to place.  I thought the movie went fast for being 2.5 hours long."
0,mixed,0,"I remember the murder of Olympic wrestler Dave Schultz like it was just yesterday. Being from the Philadelphia area, the story was all that anyone talked about for weeks after the tragedy. Not only was Dave Schultz an Olympic gold medalist, but John du Pont and his family were such big personalities in these parts. It's not everyday you get to relive a local tragedy played out on film, but Director Bennett Miller has reenacted this story for the screen in hauntingly realistic fashion. Foxcatcher is going to leave you speechless.Mark Schultz (Channing Tatum) is an Olympic gold medalist for wrestling who has ambitions of returning to the Olympics to win gold in the 1998 Seoul games. Life on the outside for the Olympic gold medalist isn't all fame and glory. Living alone in a run down apartment and living on ramen noodles in between workouts has become a way of life for the American hero. Mark's older brother Dave (Mark Ruffalo) is also an Olympic gold medal wrestler who is helping Mark get ready for the World Championships. A relationship that appears, on the surface, to be strained by jealousy on the part of Mark. Dave has won multiple championships, has a loving family with his wife Nancy (Sienna Miller), and their young children and steady employment, while Mark struggles with his place in life. Mark is determined to leave his own mark and get out of the shadow of his successful brother.John du Pont (Steve Carrell) is a multimillionaire sports enthusiast with aspirations of becoming a wrestling mentor. His dream is to have his wrestling facility, Foxcatcher Farms, be the official wrestling training site for the US Olympic team. What du Pont needs is an Olympic wrestler to train on his grounds and help begin to build his dream. After being contacted by du Pont's representatives, Mark flies to Pennsylvania to meet with the philanthropist and the two come to an agreement. The agreement not only allows Mark financial freedom, but also allows Mark to remove himself from Dave's influence. A divide between the brothers has been fortified and allows the influence of du Pont to take hold.It becomes quickly apparent that du Pont's aspirations of an athletic career were squandered by his conservative mother (Vanessa Redgrave), which has led the eccentric man-child to believe coaching to be his strongest asset. With little experience in molding young minds in the art of wrestling, it becomes abundantly clear that du Pont's interest appear nothing more than a mere hobby. Du Pont's power and influence have allowed him to exploit a young man who's in need of a father-figure and brainwashed him into believing that he's the answer Mark has been searching for. The influence of du Pont quickly takes hold on Mark and his life begins to spiral out of control.Determined to make Foxcatcher successful, du Pont hires the services of Mark's brother Dave to train the group for the Olympic trials, a move that does not sit well with Mark. Tensions begin to escalate between the three men and a mental chess game begins. Dave attempts to derail Mark's freefall and navigate du Pont's eclectic personality all the while trying to keep the team on track to meet its goal of becoming Olympic champs. As the story culminates with the death of Dave you can assume that things take a turn for the worse. It's the buildup to the event that stands apart from the rest of the story, the hows and the whys, and those things become the most chilling.Director Bennett Miller (Moneyball) has created a eerily mesmerizing depiction of manipulation and deceit and the cinematography of Greig Fraser (Zero Dark Thirty) is gripping. The performances by each of the three actors is spellbinding. Tatum allows his chiseled persona to omit vulnerability and allow for an emotionally driven performance of a life time. Mark Ruffalo is the calming force between two tides in this film and he allows for a balance sorely needed. Ruffalo is never overpowering and he allows his character to play off each of his costars and his brotherly relationship with Mark is wonderful. Steve Carrell is haunting as the eccentric du Pont. His transformation into this character, including the mannerisms and mental state, are truly a wonder and one of the most interesting performances of his career.Overall, Foxcatcher is a gripping film but albeit a long, slow one. A movie delayed nearly a year by the studio to ""complete"" the film is never a good sign, but the performances by Tatum and Carrell may push this one into contention for award consideration. This movie is not for everyone, fans of these actors earlier work may find the movie boring and uninteresting, but if you're looking for a good drama, this may be a film that would interest you."
1,mixed,1,"This movie is ok as a sci-fi adventure movie. The visuals are good especially for some space combat scenes. BUT, and this is a huge but, this movie fails immensely as a Star Wars film. Major characters are poorly developed or have abrupt ends to their arc. Meanwhile, Rian devotes a lot of screen time to new characters like Rose who serve no purpose. Character personalities and motivations also do not fit with previous movies. The Last Jedi will likely be viewed as the worst movie out of all the Star Wars films to date (yes even worse than Phantom Menace). Shame of you Rian for claiming to be a fan."
0,mixed,0," The fact that the masses of people will want to indulge this film (and by extension the filmmakers) as legitimate, advanced academic expression is an embarrassing, and somewhat ironic critique on the mediocrity of our culture in it's self. That said, it's still really enjoyable if taken more as a B-movie subversive comedy type in the vein of ""Dawn of Dead"" more than high-minded sci-fi or art-house film."
1,mixed,1,"The opening scene showing the origin of Batman, and the scenes with Gal Gadot are the ONLY reasons to watch this movie. That opening scene was beautiful for all of its four or so minutes. As for Gal Gadot, I never even liked Wonder Woman, but Gal Gadot is great. She's got old world poise, she can act, she's sexy and vicious. And her costume is toned down rather than having the stupid bright colors I've seen in the comics. Who ever woulda' ""thunk"" that the one actor in the movie I've never heard of would be the one to carry it? Problem is. She's not in that much of it, so by and large the film falls flat. I would buy a DVD of just her scenes, but never of this entire bloated, choppy, unnecessarily complicated movie which uses too much sketchy shorthand to convey events, leaving the narrative broken, and which also for all of its two and a half hours barely bothers to convey any character. These guys are flat even for a superhero movie. I couldn't stand the Superman movie, so I turned it off before the climactic scene. So I didn't quite get the beginning of this film which takes place during that final battle from the Superman movie. As best as I can tell aliens invaded Earth (Kryptonians I think) and Superman fended them off. In the process people died; for some reason Batman blames Superman rather than the bad guys who attacked Earth. The reason he blames Superman is never explained. This short paragraph contains a MILD SPOILER. Nothing serious. Very mild. It would probably be in the trailer if it was interesting enough to be. Later, Louis Lane (who inexplicably does not have black hair) is captured by bad guys in the middle east. Other bad guys show up and kill them. Then Superman appears and rescues Louis. Here again, for some unknown reason the public blames Superman for killing people in this scenario, even though I only saw bad guys killed, and they were killed by bullets shot by the other bad guys. I saw no civilian casualties anywhere. If the idea of Superman being a threat were central to the plot, which it is, you think they would visually make the reason for this abundantly clear, but instead, we are left scratching our heads over how people could blame Superman for anything. But they do, and Batman decides he's going to battle Superman. Most of the above you can get from the trailers (and the title). I won't spoil what happens in the fight between the two of them, but it has to do with some utterly inexplicable nonsense involving Lex Luthor. The only good thing about the final battle is that Gal Gadot shows up. My recommendation: Wait until the movie is available for rental (and until the rental price goes down to a few bucks) and then rent it and fast forward to Gal Gadot's scenes. You might get 20 minutes or so. Not a lot but barely enough to make the rental worthwhile."
0,mixed,0,"While the performances we're top-notch, the film itself fell a bit short of its potential in my opinion. I felt as though it played out relatively pedestrian in terms of retelling the story. But like I said, it's the performances that really stuck with me. Margot Robbie really committed and did great justice and honor towards Tonya Harding, and Allison Janney was scary good as her nightmare of a mother. Overall, the great performances and commitment from everyone involved couldn't quite make up for the shortcoming of the formulaic style of the story, but I'd say it's worth a view only to see Robbie and Janney at their best."
1,mixed,0,"Mixed feelings about IT. My main concern was Skarsgard as Pennywise, but he's okay. So why didn't they include more dialogue? In the book, Pennywise torments the kids rather than relying on jump scares. Plus some of Pennywise's  dialogue is inaudible. The kids yammer on at 30 words a second sometimes. Clarity goes a long way.The film makers traded in most of the psychological aspects for cheap jump scares (which weren't very scary). Some of the changes were good, but its too much of a generic scare flick to be great."
1,factual,1,"If John Woo directed this movie, there would be more action scenes than ever and the movie would have been longer. The plot in this movie does not match with the one in the original Max Payne game which winds up to be a technical flaw. An enemy as an angel with wings? That did not exist in that game."
0,mixed,0,"This movie is of course the setup for the last movie. And that causes things to go really slow, since one book is spread out over two lengthy movies.This movie starts off really promising, lots of action and excitement, but then it slows down and repetitiveness starts to occur. Lots of scenes where not too much happens fill most of the run-time of this movie. and during the few action scenes this movie has to offer there is little to no music, also some lazy writing with too much coincidences is again a fact. But the performances and the cinematography are amazing. And even though there is slow pacing this movie still can be very entertaining at some parts.And tells a very decent part of the story with some decent character development."
1,factual,0,"Businesses thrive and flourish on the greed of its founders. However, this greed should be directed at the competition and not on the Co-Founders â"
0,mixed,0,"The first part of Paul W.S. Anderson's Alien vs Predator leaves a sour taste in your mouth from bad acting and an absolutely absurd plot. But, when the bullets start flying and the predators and aliens are beating the hell out of each other, it is a really entertaining watch"
0,factual,1,Musicfan you may beg to differ and yes I did watch the film thoroughly and from what I can gather many other people feel the same as I did.Dull Dull Dull.
1,mixed,1,"I had quite a bit of issues with Ragnarok. Most of my issues seem to be common consensus on the reviews I’ve seen but they all say it’s okay because the comedy was there which I disagree with. Even though there are many spoilery things I could address I will remain spoiler free, at least for now on MetaCritic. The issue, I think, is that this felt like a parody. I think it’s very on level with something like GOTG 2; in fact, I genuinely thought Jeff Goldblum was The Collector from GOTG. Okay, just did some research and the two characters are brothers but Goldblum cameoed in GOTG2? I don’t know. I give up. I also think the ball might have been dropped a wee bit in the costuming department for the females because whenever they were in these body suits, they walk a little bit funny which was quite distracting. There were some distracting soundtrack scenes as well. But, the biggest issue is I felt like the humor was severely lacking. The jokes just felt like something an elementary schooler would find funny. I do not think this is Waititi vision’s fault but that it was better suited for like a television special as opposed to a live action two hour twenty minute show. I am still very interested in his other works, I just feel like this was not the right spot for his comedy."
1,regular,1,"This is easily one of the worst movies I have ever seen. It was painful to watch. I am the fan of the books, and all the HP movies, but I found this movie boring and unengaging. It's a CGI fest, where you just see colorful pixels moving around, without any story or meaning. It might be interesting to preschool children."
1,regular,1,A bad film.Notorious is bored.
1,regular,1,"why are the remakes of michael myers, jason voorhees, and freddy krueger so frickin stupid and boring?!?! they had nothing to do with the originals and they frickin know it! I swear to god, If I see another remake of another horror movie, I'm gonna choke myself!"
1,regular,1,"Although not quite as spectacularly abysmal as Dark of the Moon, Age of Extinction really is one of the worst movies I`ve seen this year. It features, as one might have expected, entirely unbelievable characters engaging in entirely unbelievable activities while saying entirely unbelievable things for entirely too long.So to camouflage this sad state of affairs the movie has been attempted drowned in CGI effects, loud noises, whizbangs, pointless romance, a pointless and entirely unbelievable father-daughter intrigue and about three moments of comic relief. Most of the time you spend staring at the screen in a futile attempt to notice all the unbelievable things going on there.What really did this one in for me though was how entirely unrealistic it all was. In scene after scene all the protagonists have near death experiences, yet nobody is so much as lightly injured, with one early exception. One scene in particular just broke new ground for lack of realism, when it had three people balancing down some anchor chains, 80 floors up, then being attacked by robotic dogs while doing it and then having all the chains gradually cut, before they were caught in mid-fall by a transformers robot which then slid down the entire facade of a skyscraper while holding them in its hands. As this ludicrous scene ends they simply walk out of the hand of the transformer unscathed, and immediately go back to being in love for no apparent reason, assuring each other that they admire each other and somehow, magically, becoming proficient warriors, after having spent their lives in a barn inventing beer-fetching robots.After this of course nothing can save the movie, and it goes from ridiculous scene to ridiculous dialogue line for what in the end seems like an eternity. With the notable exception of The ""Amazing"" Spider Man this is the worst movie I have seen this year I think, and I wouldn`t recommend it to my worst enemy. Only watch this if you usually love terrible movies."
1,regular,1,"The best thing about this film was the special effects and cinema photography. Everything else was utterly terrible. I was very disappointed by this film as I expected it to tell an exciting story of adventure and explore the prehistoric  period of time in history. However the film was very long, dull and it made me fall asleep for 10,000 years BC. I strongly advise you not to spend any money in purchasing this film as it will not only be a waste of your money but it will also be a waste of your time. I really wanted to give this a good review but I have to be truthful and honest to everyone else.Bring back Raquel Welch!"
1,regular,1,"There is a lot wrong with this movie.There are three stories and only one of them works. Joseph Gordon Levitt's story is awful. Hard to say if it worse than the black guy's story. They're both awful. Seth Rogen consuming a massive cocktail of drugs was funny at times (although I hate it when they misrepresent hallucinations in films) and Michael Shannon is great (except for the Great Gatsby rooftop scene)... That's all this film has going for it. All the flashbacks suck. Miley Cyrus sucks. The end of the film sucks. The various musical numbers, throughout, suck. James Franco sucks."
1,regular,1,"TRON ecstasy.The entire movie is dull, boring, and feels completely fake. The characters are bland and unbelievable, the effects are good, but the dialogue is terrible. The film feels like its simply riding the coat tails of its predecessor, and never grows into its shoes."
1,regular,1,"Nothing describes this film better than the word ""forced"". It is very rarely funny (in comparison to the first two's many many extremely laughable parts and jokes) and the plotline is very inconsistent and lazy, it hardly feels like there's a plot at all (the screenplay feels like it was written in two hours: just bring in Fat Patricia's evil father and let the Bellas go on a Spy mission, et voilà!). The focus shifts from the great musical performances and the very funny and simple jokes that made the first two feature films sparkle, to cheap laughs and disoriented musical numbers. Sadly, ""Pitch Perfect 3"" is a strong example of how a sequel can go horribly wrong, seeing it ends the trilogy on such a disappointing, low point."
1,regular,1,"I have to start out by saying that I'm not a big Harry Potter fan at all.  The theater was a great one to see it in as the crowd was quiet.  However, I hadn't seen a movie on the big screen in a few months and thought this one might be worth the effort.  I was wrong...The movie begins innocently enough and we develop some empathy for Radcliffe's character.  However, the first hour of the movie has a couple of very cheap scare tactics with birds and the such followed by some little girl's death.  The house he has to visit looks great atmospherically but the setup is never taken advantage of.  The ghost is anything but scary or intimidating.  The plots twists (if you can call them that) are derived and unbelievable.  Radcliffe's character never demonstrates any true terror and never seems disturbed by the events beyond a yawn or two. The side characters are pointless as are most of the directions that the plot attempts to develop.  All in all, a big disappointment."
1,regular,1,"Nobody will ""Check the spoiler"" box.  This movie is a waste of time and there is literally nothing to this movie to understand or appreciate.  I only stayed to the end to see if the montage of theatrics somehow had some meaningful message, climax or ANYTHING at the end.  I was not just sadly disappointed, but the end was surprisingly worse than the beginning and middle.  But there really wasn't a ""beginning"" or ""middle"".  It was just  thrown together on a screen.  Shame on you metacritic for your lie of 7+ on this.  You know this is utter trash."
1,regular,1,"""Movie of the year', seriously. That tagline is the WORST. It should be, WORST movie of the year. Disappointing that they made this movie, it should not have been made in the first place."
1,regular,1,"What a surprise another bad video game based movie, probably the worst movie of 2016 till now, i mean Batman V Superman was better than this pile of garbage you call a movie. The events are so inconsistent with each other and made no sense, like where the hell did a bunch of magical wizards appear and why did the guardian open the portal in the first place. Second of all, A ROMANCE BETWEEN A MAN AND A ORC is completely illogical. Why the hell would you kill off one of the 2 main characters in the movie if you're planning a sequel. This movie was so dull and boring that is made sleep through 75% of it, the only semi decent scene in the movie is the final battle."
1,regular,1," One of the worst movies that I watched this year. What a waste of talent, time and money. Actors seemed to be going through the motions."
1,regular,1,"I am a huge fan of the book. This movie by itself might get an alright score from me but since this is based on a good and deep book this movie must be judged more harshly. This movie rushes through key points in the books and skips most important moments. The movie fails completely to show the audience the emotions and thoughts of characters that make the book so amazing. The movie also ignores Enders slow descent into madness and doesn't show the hardships endured by nearly every character. They would've been better off just calling this an entirely different movie. This movie is horrible when put beside the book, I've never wrote a review but this movie was so bad and disgraced the book so much i had to immediately write this review."
1,regular,1,i find it hard to watch the entire thing as the climax is boring as hell and cheap seeming. I do like however the fact that Bardems character doesn't like taking orders from old women which i can relate to big time. I feel like they should have somehow shown bond contemplating living a normal life before coming back.The poetry scene is embarrassing and retarded. I like the way they beefed up the Q character but it seems as though they failed to follow up on it. The adele song is pretty bad ofcourse. the name Money Penny is so stupid that bringing back the character and name only with a black face is almost racist the way they were obviously trying so hard to not be racist. the idea of the fight in the casino is just preposterous seeing how they wanted him to come along for the boat ride. a good thing they did was to show how Ms choice for money penny to take the shot is clearly a thing that has caught up to her from the past and she catches flak. s problem is that i feel like Bardem's character would have way more henchmen and what the hell ever happened to having a crazy lead henchmen like odd job and jaws? one last thing is that it makes little sense that you would try to hit someone with a train by derailing it. also the scorpion bar scene would have just been cooler without the scorpion..
1,regular,1," Yawn. I love Jodie Foster, but what was she thinking when she signed on for this dud? It starts out promisingly enough, but once she's packing heat, she stumbles into one bloodbath after another. Lame."
1,regular,1,"A terrible movie/script in almost all ways;  Stupid chars that make stupid decisions. Quasi-religious and pretentious. (""It's what i choose to belive""...c'mon?!) Science gets raped.(i.e the FACT of Evolution) Logic and reason is nowhere. An insult to the Alien-universe. Even AVP is more enjoyable. Boring and in no way suspenseful Not one bit as ""profound"" that some ppl seems to think. Auto C-section scene; probably one of the most non-intentionally funniest scenes ever. Giant squid facehuggers, ""Space jockey smash!"", terrible Xenomorph, The ol' run in a straight line death-scene..........I could go on and on... I mean WTH R.Scott?This tripe is such an insult to my senses and intelligence. 120 million dollars down the drain. GG"
1,regular,1,"Batman's biggest traits are that he's the world's greatest detective, and that he has an unshakable sense of morality. Movie Batman is neither of these things, getting fooled by Lex's terrible plan, ignoring logic and literally everyone by trying to kill Superman, and killing people when he really doesn't need to.After that, there's problems with Batman's motivations. People say he has PTSD etc, but he sees Superman saving thousands of lives every day for the last two years. He says that he believes that Superman is a threat to mankind, and therefore must be killed. He makes a huge scene when stealing the kryptonite and ends up having to steal it stealthily anyways, which is the most Batman style thing he does and its off screen...He gets the kryptonite, makes a spear and gas instead of a bullet. He then places the spear in a building far away from where he baits Superman, and only ends up in that building because Superman throws him on top of it. He finds out Superman is more immune than he expected to the kryptonite, the only weapon that can hurt him, which makes him even more of a threat. Despite all this, he doesn't kill Superman, just because he finds out he's a normal guy with an earth family. He's killed tons of humans in the movie; him just being a normal guy shouldn't matter, and Superman poses more of a threat than all of them combined, plus he's running out of kryptonite. This is probably his last chance to be a threat to Superman. As an aside, the fight itself is pretty stupid; Superman tosses Batman around for 2 minutes and 15 seconds, without even telling him about why he's there. This is an experienced Superman, but he doesn't tell Batman why they're fighting, or just immediately kill him with heat vision or by flying him into space, thereby accomplishing neither peace nor saving his mom.Either Batman's initial conviction to kill Superman isn't enough, or his reasoning to spare him is too weak. Superman is still extremely powerful. Learning about his mother doesn't actually change the threat he poses at all, which is the entire reason he wants to kill him. Edit: Batman kills people that are just normal people throughout the movie. That doesn't change the fact that Superman is an even greater threat now that the element of surprise with the kryptonite is gone and he's running out of kryptonite.Superman does almost nothing in the movie other than question himself. He saves people with his godlike powers, but complains and mopes while doing it. He literally says that he's only Superman out of obligation to his dead father. He leaves when he's disheartened (comic Superman would never, ever do that), and it takes hallucinating Pa Kent to get him to come back. That's not Superman at all, that's just some dude that happens to have these powers. The idea of Man of Steel was to end with Superman being Superman. In BvS, most of the character development was undone and Superman doesn't solve any of the things that are bothering him, instead just dying. In Superman: Birthright, Lex has a much better plan and it works, turning the entire city against Superman and broadcasting kryptonite radiation. Despite this, he refuses to leave and risks himself to save the people that fear and attack him. Meanwhile, in BvS, people question him and he outright leaves to hallucinate his dead Earth father, only coming back when people directly connected to him are in trouble. Also, if he could sense that Lois was in danger multiple times in the movie, why couldn't he just find Martha within a full hour?Lex still gets caught at literally every step of his plan (the middle-eastern attack, kidnapping Lois and Martha, blowing up the senate, and creating Doomsday). He leaves Lois, an accomplished reporter, alive twice, even after seeing his face. At the one point where Lex's plan to discredit Superman succeeds and Superman actually leaves, he kidnaps Lois and forces him to come back... Poor Jesse's portrayal of Lex was also outright awful. There's almost nothing of the comic character in the way he's portrayed or written. Lex is suave, the smartest person on the planet, very complex, steps ahead, and always manipulating. The only similarity movie Lex has to this is that he's manipulative, but it's executed so poorly that it doesn't save anything.These are just some of the overreaching problems with the three main characters of the movie. Batman isn't a detective and is easily manipulated, while also trying to murder someone he sees saving thousands all the time over 2 years. Other people argue about Superman, but he himself barely does anything. Lex's plan is absolute trash and he throws his entire life and corporation away based on very weak motivations against Superman. Lois takes up screen time in a bloated movie and accomplishes almost nothing and has no arc. Character decisions make no sense. It was disappointing to say the least."
1,regular,1," A disaster from the get go. Good effects but terrible plot and acting. Why cant hollywood leave well enough alone. Whats next, Forbidden Planet of Day the Earth Stood Still. Save your money!"
1,regular,1,"I was hoping this would be a good movie, but I was disappointed. The plot and its execution in the film was awful and it made Luke and Leia's characters have far less influence on the film than they should have had. New characters are introduced so suddenly, and their acting is forced very badly, and one new character in particular really, really gets on my nerves. Carry Fisher and Mark Hamil managed to save a very, very small amount of this movie's integrity with their acting skills, but sadly the executives behind this movie made the film so bad that not even Mark and Fisher could save it. With that out of the way, I'll explain why I can't stand this movie:1) The plotIn order for you to understand why I dislike the plot and its execution in the film so much, I'll have to explain something from the past first. Remember the original films? Remember how in A New Hope, The Empire Strikes Back, and Return of the Jedi there was a perfect balance between conflict and elaboration on the plot? There was always a right time to have a space battle, a lightsaber duel, or a a clash between two armies, and then there was always a right time to have characters like Obi-Wan and Yoda to deepen the plot. It was a perfect balance. In this film, all of this is poorly executed. The action scenes did a great job at being action scenes, of course, but many of the characters themselves were awful at trying to make the audience care about them. EVERYTHING in this film is rushed, including scenes restricted to just dialogue!Basically, this movie's plot starts with the good guys, being the Resistance, trying to escape their home base from the bad guys, being the First Order, who are out to completely destroy the good guys. The good guys escape, but then this turns into an on-going chase as the First Order's fleet tries to completely obliterate the Resistance. In between the main plot, we have Rey trying to learn to become a Jedi, and Finn going on a very cringy adventure with a new character that literally adds nothing to the story, but more on that later. The film then ends in a final battle on the planet of Crait between the Resistance and the First Order. You'll understand why the plot is so badly executed in my next points.2) Mark Hamil's role as Luke Skywalker has been handicapped by bad writing.Luke Skywalker, along with Leia were undoubtedly highly anticipated characters in this film. Sadly for Luke, however, is the fact that his character has been reduced to a bitter, pessimistic old man living as a hermit. Also, he ends up being a heavily flawed character with poor moral judgement and appears to be incompetent. You'd think that a Jedi Like Luke would have become wiser and very, very powerful, but with great restraint. I pictured him as being more noble. In essence, Luke is angry about the past. What Luke essentially did leading up to the plot of this film was resurrecting the Jedi Order, only to end up having it go right back to near extinction, and he's now a bitter old man who thinks he did all of this for nothing. You'd think he'd manage to show strong resolve like Yoda, but naturally that's not the case. The plot makes him look worthless. What's even worse is the fact that his character is flawed, because out of fear and contempt he tried to kill Kylo Ren in his sleep, when he was still a student in the Jedi Temple. A Jedi like Luke, who managed to defeat Vader and restore balance to the force (although temporarily), one who was always hopeful despite the odds, has been reduced to a sniveling, insecure wimp. To add insult to injury, Luke Skywalker loses a fight to Rey, who is supposed to be completely inexperienced in the Force and is a beginner at best. Now we see that Luke is not only an insecure wimp, he's also an insecure wimp who cannot adequately defend himself in combat, despite the fact that he has been studying the ways of the Force for years, and even managed to resurrect the Jedi Order. Why couldn't the writers just allow him to defeat Rey? Obviously with great restraint, of course, since he is a Jedi, and Jedi should be good.2) Carrie Fisher's character, being Leia, is also handicapped by the plot.Leia should have been commanding the Resistance fleet in the entire movie. But no, she has to be unconscious through a large portion of the film and replaced by a new character, who is completely subpar, hesistant and incompentent, until she finally regains consciousness.3) Rose Tico, a new character, is awful and unnecessary.Rose Tico is a new character that you probably can't stand. All she is is a character who works on pipes, is socially awkward, and suddenly meets Finn and thinks her life has changed because she had a conversation with a war hero. Once again, forced, awful acting makes her a character that I really dislike, much like Jar Jar. Also, she makes a really stupid decision to save Fin at the end."
1,regular,1,"What a waste of talented, funny, charming actors. The story is ridiculous and the characters are painfully self-aware. None of them are likable, there's no chemistry, and the actors (especially Witherspoon) look embarrassed to be participating in the train-wreck. It's How Not To Write a Screenplay 101."
1,regular,1,The Last Five Years is arguably the worst movie I've seen in many years. Both leads with their obnoxious signing and terrible chemistry make for one agonizing experience. What made this terrible musical worst than the others is that every song had the same melody. This movie is guaranteed to be one of the  worst of the year and most likely the worst.
1,regular,1,"It tries to be funny for ninety minutes then has no idea how to finish, so it just does. A true mess of a film and very rarely is it funny, despite a terrific cast."
